SYMBOL	ENSEMBL
KDM3B	ENSG00000120733
REEP2	ENSG00000132563
EGR1	ENSG00000120738
ETF1	ENSG00000120705
HSPA9	ENSG00000113013
CTNNA1	ENSG00000044115
LRRTM2	ENSG00000146006
SIL1	ENSG00000120725
MATR3	ENSG00000015479
PAIP2	ENSG00000120727
SLC23A1	ENSG00000170482
MZB1	ENSG00000170476
PROB1	ENSG00000228672
SPATA24	ENSG00000170469
DNAJC18	ENSG00000170464
ECSCR	ENSG00000249751
CXXC5	ENSG00000171604
PSD2	ENSG00000146005
NRG2	ENSG00000158458
PURA	ENSG00000185129
IGIP	ENSG00000182700
CYSTM1	ENSG00000120306
PFDN1	ENSG00000113068
HBEGF	ENSG00000113070
SLC4A9	ENSG00000113073
ANKHD1	ENSG00000131503
EIF4EBP3	ENSG00000243056
SRA1	ENSG00000213523
SLC35A4	ENSG00000176087
CD14	ENSG00000170458
TMCO6	ENSG00000113119
NDUFA2	ENSG00000131495
IK	ENSG00000113141
WDR55	ENSG00000120314
DND1	ENSG00000256453
HARS2	ENSG00000112855
ZMAT2	ENSG00000146007
PCDHA1	ENSG00000204970
PCDHA7	ENSG00000204963
PCDHA9	ENSG00000204961
PCDHA11	ENSG00000249158
PCDHAC2	ENSG00000243232
PCDHB2	ENSG00000112852
PCDHB3	ENSG00000113205
PCDHB4	ENSG00000081818
PCDHB5	ENSG00000113209
PCDHB6	ENSG00000113211
PCDHB7	ENSG00000113212
PCDHB8	ENSG00000120322
PCDHB9	ENSG00000177839
PCDHB10	ENSG00000120324
PCDHB11	ENSG00000197479
PCDHB12	ENSG00000120328
PCDHB13	ENSG00000187372
PCDHB14	ENSG00000120327
PCDHB15	ENSG00000113248
PCDHB16	ENSG00000272674
SLC25A2	ENSG00000120329
TAF7	ENSG00000178913
PCDHGA1	ENSG00000204956
PCDHGA2	ENSG00000081853
PCDHGA3	ENSG00000254245
PCDHGB1	ENSG00000254221
PCDHGA4	ENSG00000262576
PCDHGB2	ENSG00000253910
PCDHGA5	ENSG00000253485
PCDHGA6	ENSG00000253731
PCDHGA7	ENSG00000253537
PCDHGB4	ENSG00000253953
PCDHGA8	ENSG00000253767
PCDHGB5	ENSG00000276547
PCDHGA9	ENSG00000261934
PCDHGB6	ENSG00000253305
PCDHGA10	ENSG00000253846
PCDHGB7	ENSG00000254122
PCDHGA11	ENSG00000253873
PCDHGA12	ENSG00000253159
PCDHGC3	ENSG00000240184
PCDHGC4	ENSG00000242419
PCDHGC5	ENSG00000240764
DIAPH1	ENSG00000131504
HDAC3	ENSG00000171720
RELL2	ENSG00000164620
FCHSD1	ENSG00000197948
ARAP3	ENSG00000120318
PCDH1	ENSG00000156453
PCDH12	ENSG00000113555
RNF14	ENSG00000013561
GNPDA1	ENSG00000113552
NDFIP1	ENSG00000131507
SPRY4	ENSG00000187678
ARHGAP26	ENSG00000145819
FGF1	ENSG00000113578
NR3C1	ENSG00000113580
YIPF5	ENSG00000145817
PRELID2	ENSG00000186314
GRXCR2	ENSG00000204928
SH3RF2	ENSG00000156463
PLAC8L1	ENSG00000173261
RBM27	ENSG00000091009
POU4F3	ENSG00000091010
TCERG1	ENSG00000113649
PPP2R2B	ENSG00000156475
STK32A	ENSG00000169302
DPYSL3	ENSG00000113657
JAKMIP2	ENSG00000176049
SPINK1	ENSG00000164266
SCGB3A2	ENSG00000164265
SPINK5	ENSG00000133710
MYOT	ENSG00000120729
DCP2	ENSG00000172795
MCC	ENSG00000171444
YTHDC2	ENSG00000047188
KCNN2	ENSG00000080709
TRIM36	ENSG00000152503
PGGT1B	ENSG00000164219
CCDC112	ENSG00000164221
FEM1C	ENSG00000145780
TICAM2	ENSG00000243414
TMED7	ENSG00000134970
CDO1	ENSG00000129596
ATG12	ENSG00000145782
AP3S1	ENSG00000177879
LVRN	ENSG00000172901
ARL14EPL	ENSG00000268223
COMMD10	ENSG00000145781
SEMA6A	ENSG00000092421
DTWD2	ENSG00000169570
DMXL1	ENSG00000172869
TNFAIP8	ENSG00000145779
HSD17B4	ENSG00000133835
FAM170A	ENSG00000164334
PRR16	ENSG00000184838
SRFBP1	ENSG00000151304
LOX	ENSG00000113083
SNCAIP	ENSG00000064692
SNX2	ENSG00000205302
SNX24	ENSG00000064652
PPIC	ENSG00000168938
PRDM6	ENSG00000061455
CEP120	ENSG00000168944
CSNK1G3	ENSG00000151292
ALDH7A1	ENSG00000164904
PHAX	ENSG00000164902
TEX43	ENSG00000196900
LMNB1	ENSG00000113368
MEGF10	ENSG00000145794
PRRC1	ENSG00000164244
CTXN3	ENSG00000205279
SLC12A2	ENSG00000064651
FBN2	ENSG00000138829
SLC27A6	ENSG00000113396
ISOC1	ENSG00000066583
ADAMTS19	ENSG00000145808
CHSY3	ENSG00000198108
SMIM3	ENSG00000256235
DCTN4	ENSG00000132912
RBM22	ENSG00000086589
SYNPO	ENSG00000171992
NDST1	ENSG00000070614
RPS14	ENSG00000164587
CD74	ENSG00000019582
TCOF1	ENSG00000070814
ARSI	ENSG00000183876
CAMK2A	ENSG00000070808
SLC6A7	ENSG00000011083
CDX1	ENSG00000113722
PDGFRB	ENSG00000113721
CSF1R	ENSG00000182578
HMGXB3	ENSG00000113716
SLC26A2	ENSG00000155850
PDE6A	ENSG00000132915
PPARGC1B	ENSG00000155846
ARHGEF37	ENSG00000183111
CSNK1A1	ENSG00000113712
IL17B	ENSG00000127743
PCYOX1L	ENSG00000145882
GRPEL2	ENSG00000164284
AFAP1L1	ENSG00000157510
ABLIM3	ENSG00000173210
SH3TC2	ENSG00000169247
ADRB2	ENSG00000169252
HTR4	ENSG00000164270
FBXO38	ENSG00000145868
SPINK13	ENSG00000214510
APCDD1	ENSG00000154856
NAPG	ENSG00000134265
PIEZO2	ENSG00000154864
TXNL1	ENSG00000091164
WDR7	ENSG00000091157
ONECUT2	ENSG00000119547
FECH	ENSG00000066926
ATP8B1	ENSG00000081923
NEDD4L	ENSG00000049759
ALPK2	ENSG00000198796
MALT1	ENSG00000172175
SEC11C	ENSG00000166562
GRP	ENSG00000134443
RAX	ENSG00000134438
CPLX4	ENSG00000166569
LMAN1	ENSG00000074695
CCBE1	ENSG00000183287
PMAIP1	ENSG00000141682
MC4R	ENSG00000166603
GNAL	ENSG00000141404
CHMP1B	ENSG00000255112
MPPE1	ENSG00000154889
IMPA2	ENSG00000141401
CIDEA	ENSG00000176194
TUBB6	ENSG00000176014
AFG3L2	ENSG00000141385
PRELID3A	ENSG00000141391
SPIRE1	ENSG00000134278
CEP76	ENSG00000101624
PSMG2	ENSG00000128789
PTPN2	ENSG00000175354
SEH1L	ENSG00000085415
CEP192	ENSG00000101639
LDLRAD4	ENSG00000168675
FAM210A	ENSG00000177150
RNMT	ENSG00000101654
MC5R	ENSG00000176136
MC2R	ENSG00000185231
TCF4	ENSG00000196628
CCDC68	ENSG00000166510
RAB27B	ENSG00000041353
DYNAP	ENSG00000178690
STARD6	ENSG00000174448
POLI	ENSG00000101751
MBD2	ENSG00000134046
DCC	ENSG00000187323
MEX3C	ENSG00000176624
SMAD4	ENSG00000141646
ELAC1	ENSG00000141642
ME2	ENSG00000082212
MRO	ENSG00000134042
MAPK4	ENSG00000141639
SKA1	ENSG00000154839
CXXC1	ENSG00000154832
MBD1	ENSG00000141644
CFAP53	ENSG00000172361
MYO5B	ENSG00000167306
ACAA2	ENSG00000167315
LIPG	ENSG00000101670
RPL17	ENSG00000265681
DYM	ENSG00000141627
SMAD7	ENSG00000101665
CTIF	ENSG00000134030
ZBTB7C	ENSG00000184828
SMAD2	ENSG00000175387
IER3IP1	ENSG00000134049
HDHD2	ENSG00000167220
KATNAL2	ENSG00000167216
PIAS2	ENSG00000078043
LOXHD1	ENSG00000167210
RNF165	ENSG00000141622
HAUS1	ENSG00000152240
PSTPIP2	ENSG00000152229
EPG5	ENSG00000152223
SLC14A1	ENSG00000141469
SLC14A2	ENSG00000132874
SETBP1	ENSG00000152217
PARD6G	ENSG00000178184
ADNP2	ENSG00000101544
RBFA	ENSG00000101546
TXNL4A	ENSG00000141759
HSBP1L1	ENSG00000226742
KCNG2	ENSG00000178342
CTDP1	ENSG00000060069
NFATC1	ENSG00000131196
ATP9B	ENSG00000166377
SALL3	ENSG00000256463
GALR1	ENSG00000166573
MBP	ENSG00000197971
TSHZ1	ENSG00000179981
ZADH2	ENSG00000180011
CNDP1	ENSG00000150656
CNDP2	ENSG00000133313
CYB5A	ENSG00000166347
FBXO15	ENSG00000141665
TIMM21	ENSG00000075336
NETO1	ENSG00000166342
CBLN2	ENSG00000141668
SOCS6	ENSG00000170677
RTTN	ENSG00000176225
CD226	ENSG00000150637
DOK6	ENSG00000206052
TMX3	ENSG00000166479
IGHMBP2	ENSG00000132740
MRPL21	ENSG00000197345
CPT1A	ENSG00000110090
TESMIN	ENSG00000132749
GAL	ENSG00000069482
PPP6R3	ENSG00000110075
LRP5	ENSG00000162337
KMT5B	ENSG00000110066
CHKA	ENSG00000110721
TCIRG1	ENSG00000110719
NDUFS8	ENSG00000110717
ALDH3B1	ENSG00000006534
UNC93B1	ENSG00000110057
ALDH3B2	ENSG00000132746
ACY3	ENSG00000132744
TBX10	ENSG00000167800
NUDT8	ENSG00000167799
NDUFV1	ENSG00000167792
GSTP1	ENSG00000084207
CABP2	ENSG00000167791
CDK2AP2	ENSG00000167797
PITPNM1	ENSG00000110697
AIP	ENSG00000110711
CABP4	ENSG00000175544
GPR152	ENSG00000175514
CORO1B	ENSG00000172725
PTPRCAP	ENSG00000213402
RPS6KB2	ENSG00000175634
CARNS1	ENSG00000172508
TBC1D10C	ENSG00000175463
PPP1CA	ENSG00000172531
RAD9A	ENSG00000172613
CLCF1	ENSG00000175505
POLD4	ENSG00000175482
SSH3	ENSG00000172830
ANKRD13D	ENSG00000172932
GRK2	ENSG00000173020
KDM2A	ENSG00000173120
RHOD	ENSG00000173156
SYT12	ENSG00000173227
LRFN4	ENSG00000173621
RCE1	ENSG00000173653
SPTBN2	ENSG00000173898
RBM4B	ENSG00000173914
RBM4	ENSG00000173933
RBM14	ENSG00000239306
CCS	ENSG00000173992
CCDC87	ENSG00000182791
CTSF	ENSG00000174080
ACTN3	ENSG00000248746
ZDHHC24	ENSG00000174165
BBS1	ENSG00000174483
DPP3	ENSG00000254986
PELI3	ENSG00000174516
MRPL11	ENSG00000174547
NPAS4	ENSG00000174576
SLC29A2	ENSG00000174669
B4GAT1	ENSG00000174684
BRMS1	ENSG00000174744
RIN1	ENSG00000174791
CD248	ENSG00000174807
TMEM151A	ENSG00000179292
YIF1A	ENSG00000174851
CNIH2	ENSG00000174871
RAB1B	ENSG00000174903
KLC2	ENSG00000174996
PACS1	ENSG00000175115
SF3B2	ENSG00000087365
GAL3ST3	ENSG00000175229
CST6	ENSG00000175315
BANF1	ENSG00000175334
EIF1AD	ENSG00000175376
SART1	ENSG00000175467
TSGA10IP	ENSG00000175513
DRAP1	ENSG00000175550
FOSL1	ENSG00000175592
CCDC85B	ENSG00000175602
FIBP	ENSG00000172500
CTSW	ENSG00000172543
EFEMP2	ENSG00000172638
MUS81	ENSG00000172732
CFL1	ENSG00000172757
SNX32	ENSG00000172803
OVOL1	ENSG00000172818
AP5B1	ENSG00000254470
RNASEH2C	ENSG00000172922
KAT5	ENSG00000172977
RELA	ENSG00000173039
SIPA1	ENSG00000213445
PCNX3	ENSG00000197136
MAP3K11	ENSG00000173327
KCNK7	ENSG00000173338
EHBP1L1	ENSG00000173442
FAM89B	ENSG00000176973
LTBP3	ENSG00000168056
SCYL1	ENSG00000142186
MALAT1	ENSG00000251562
NEAT1	ENSG00000245532
FRMD8	ENSG00000126391
SLC25A45	ENSG00000162241
TIGD3	ENSG00000173825
DPF2	ENSG00000133884
CDC42EP2	ENSG00000149798
POLA2	ENSG00000014138
CAPN1	ENSG00000014216
SYVN1	ENSG00000162298
MRPL49	ENSG00000149792
FAU	ENSG00000149806
ZNHIT2	ENSG00000174276
TM7SF2	ENSG00000149809
VPS51	ENSG00000149823
TMEM262	ENSG00000187066
ZFPL1	ENSG00000162300
CDCA5	ENSG00000146670
NAALADL1	ENSG00000168060
SAC3D1	ENSG00000168061
SNX15	ENSG00000110025
ARL2	ENSG00000213465
BATF2	ENSG00000168062
MAJIN	ENSG00000168070
GPHA2	ENSG00000149735
PPP2R5B	ENSG00000068971
ATG2A	ENSG00000110046
EHD1	ENSG00000110047
CDC42BPG	ENSG00000171219
MEN1	ENSG00000133895
MAP4K2	ENSG00000168067
SF1	ENSG00000168066
PYGM	ENSG00000068976
RASGRP2	ENSG00000068831
NRXN2	ENSG00000110076
SLC22A12	ENSG00000197891
RPS6KA4	ENSG00000162302
CCDC88B	ENSG00000168071
PRDX5	ENSG00000126432
TRMT112	ENSG00000173113
ESRRA	ENSG00000173153
CATSPERZ	ENSG00000219435
KCNK4	ENSG00000182450
GPR137	ENSG00000173264
BAD	ENSG00000002330
PLCB3	ENSG00000149782
PPP1R14B	ENSG00000173457
FKBP2	ENSG00000173486
VEGFB	ENSG00000173511
DNAJC4	ENSG00000110011
NUDT22	ENSG00000149761
TRPT1	ENSG00000149743
FERMT3	ENSG00000149781
STIP1	ENSG00000168439
MACROD1	ENSG00000133315
FLRT1	ENSG00000126500
OTUB1	ENSG00000167770
COX8A	ENSG00000176340
NAA40	ENSG00000110583
RCOR2	ENSG00000167771
MARK2	ENSG00000072518
SPINDOC	ENSG00000168005
RTN3	ENSG00000133318
ATL3	ENSG00000184743
LGALS12	ENSG00000133317
SLC22A8	ENSG00000149452
SLC22A6	ENSG00000197901
CHRM1	ENSG00000168539
SLC3A2	ENSG00000168003
WDR74	ENSG00000133316
NXF1	ENSG00000162231
TAF6L	ENSG00000162227
POLR2G	ENSG00000168002
ZBTB3	ENSG00000185670
TTC9C	ENSG00000162222
HNRNPUL2	ENSG00000214753
GNG3	ENSG00000162188
BSCL2	ENSG00000168000
LRRN4CL	ENSG00000177363
UBXN1	ENSG00000162191
UQCC3	ENSG00000204922
LBHD1	ENSG00000162194
GANAB	ENSG00000089597
B3GAT3	ENSG00000149541
ROM1	ENSG00000149489
EML3	ENSG00000149499
MTA2	ENSG00000149480
TUT1	ENSG00000149016
EEF1G	ENSG00000254772
AHNAK	ENSG00000124942
SCGB1A1	ENSG00000149021
ASRGL1	ENSG00000162174
INCENP	ENSG00000149503
FTH1	ENSG00000167996
BEST1	ENSG00000167995
RAB3IL1	ENSG00000167994
FADS3	ENSG00000221968
FADS2	ENSG00000134824
FADS1	ENSG00000149485
FEN1	ENSG00000168496
TMEM258	ENSG00000134825
MYRF	ENSG00000124920
DAGLA	ENSG00000134780
SYT7	ENSG00000011347
LRRC10B	ENSG00000204950
PPP1R32	ENSG00000162148
SDHAF2	ENSG00000167985
CPSF7	ENSG00000149532
TMEM216	ENSG00000187049
TMEM138	ENSG00000149483
CYB561A3	ENSG00000162144
TKFC	ENSG00000149476
DDB1	ENSG00000167986
VWCE	ENSG00000167992
PGA5	ENSG00000256713
VPS37C	ENSG00000167987
CD5	ENSG00000110448
CD6	ENSG00000013725
SLC15A3	ENSG00000110446
TMEM132A	ENSG00000006118
TMEM109	ENSG00000110108
PRPF19	ENSG00000110107
ZP1	ENSG00000149506
PTGDR2	ENSG00000183134
CCDC86	ENSG00000110104
MS4A10	ENSG00000172689
MS4A15	ENSG00000166961
MS4A18	ENSG00000214782
MS4A1	ENSG00000156738
MS4A14	ENSG00000166928
MS4A7	ENSG00000166927
MS4A4A	ENSG00000110079
MS4A2	ENSG00000149534
MS4A3	ENSG00000149516
OOSP2	ENSG00000149507
MRPL16	ENSG00000166902
STX3	ENSG00000166900
PATL1	ENSG00000166889
OSBP	ENSG00000110048
MPEG1	ENSG00000197629
DTX4	ENSG00000110042
FAM111A	ENSG00000166801
GLYAT	ENSG00000149124
CNTF	ENSG00000242689
ZFP91	ENSG00000186660
LPXN	ENSG00000110031
TLE4	ENSG00000106829
PSAT1	ENSG00000135069
CEP78	ENSG00000148019
GNAQ	ENSG00000156052
GNA14	ENSG00000156049
VPS13A	ENSG00000197969
PRUNE2	ENSG00000106772
GCNT1	ENSG00000187210
RFK	ENSG00000135002
PCSK5	ENSG00000099139
OSTF1	ENSG00000134996
NMRK1	ENSG00000106733
CARNMT1	ENSG00000156017
TRPM6	ENSG00000119121
RORB	ENSG00000198963
ANXA1	ENSG00000135046
ALDH1A1	ENSG00000165092
TMC1	ENSG00000165091
ZFAND5	ENSG00000107372
GDA	ENSG00000119125
ABHD17B	ENSG00000107362
TRPM3	ENSG00000083067
KLF9	ENSG00000119138
SMC5	ENSG00000198887
MAMDC2	ENSG00000165072
PTAR1	ENSG00000188647
APBA1	ENSG00000107282
FAM189A2	ENSG00000135063
TJP2	ENSG00000119139
FXN	ENSG00000165060
PIP5K1B	ENSG00000107242
FAM122A	ENSG00000187866
TMEM252	ENSG00000181778
PGM5	ENSG00000154330
FOXD4	ENSG00000170122
CBWD1	ENSG00000172785
DOCK8	ENSG00000107099
KANK1	ENSG00000107104
DMRT1	ENSG00000137090
DMRT3	ENSG00000064218
DMRT2	ENSG00000173253
SMARCA2	ENSG00000080503
VLDLR	ENSG00000147852
KCNV2	ENSG00000168263
PUM3	ENSG00000080608
RFX3	ENSG00000080298
GLIS3	ENSG00000107249
SLC1A1	ENSG00000106688
PLPP6	ENSG00000205808
CDC37L1	ENSG00000106993
AK3	ENSG00000147853
RCL1	ENSG00000120158
JAK2	ENSG00000096968
INSL6	ENSG00000120210
RLN1	ENSG00000107018
PLGRKT	ENSG00000107020
CD274	ENSG00000120217
PDCD1LG2	ENSG00000197646
RIC1	ENSG00000107036
ERMP1	ENSG00000099219
MLANA	ENSG00000120215
RANBP6	ENSG00000137040
IL33	ENSG00000137033
UHRF2	ENSG00000147854
GLDC	ENSG00000178445
MBL2	ENSG00000165471
DKK1	ENSG00000107984
PRKG1	ENSG00000185532
CSTF2T	ENSG00000177613
A1CF	ENSG00000148584
ASAH2	ENSG00000188611
SGMS1	ENSG00000198964
MINPP1	ENSG00000107789
PAPSS2	ENSG00000198682
ATAD1	ENSG00000138138
PTEN	ENSG00000171862
RNLS	ENSG00000184719
LIPF	ENSG00000182333
LIPK	ENSG00000204021
LIPN	ENSG00000204020
LIPM	ENSG00000173239
ANKRD22	ENSG00000152766
STAMBPL1	ENSG00000138134
ACTA2	ENSG00000107796
FAS	ENSG00000026103
CH25H	ENSG00000138135
LIPA	ENSG00000107798
IFIT2	ENSG00000119922
IFIT3	ENSG00000119917
IFIT1	ENSG00000185745
SLC16A12	ENSG00000152779
PANK1	ENSG00000152782
KIF20B	ENSG00000138182
HTR7	ENSG00000148680
RPP30	ENSG00000148688
ANKRD1	ENSG00000148677
PCGF5	ENSG00000180628
HECTD2	ENSG00000165338
PPP1R3C	ENSG00000119938
TNKS2	ENSG00000107854
FGFBP3	ENSG00000174721
BTAF1	ENSG00000095564
CPEB3	ENSG00000107864
IDE	ENSG00000119912
KIF11	ENSG00000138160
HHEX	ENSG00000152804
EXOC6	ENSG00000138190
CYP26A1	ENSG00000095596
MYOF	ENSG00000138119
CEP55	ENSG00000138180
FFAR4	ENSG00000186188
RBP4	ENSG00000138207
PDE6C	ENSG00000095464
FRA10AC1	ENSG00000148690
LGI1	ENSG00000108231
SLC35G1	ENSG00000176273
PLCE1	ENSG00000138193
NOC3L	ENSG00000173145
TBC1D12	ENSG00000108239
HELLS	ENSG00000119969
PDLIM1	ENSG00000107438
SORBS1	ENSG00000095637
ALDH18A1	ENSG00000059573
TCTN3	ENSG00000119977
ENTPD1	ENSG00000138185
CC2D2B	ENSG00000188649
CCNJ	ENSG00000107443
BLNK	ENSG00000095585
DNTT	ENSG00000107447
TLL2	ENSG00000095587
TM9SF3	ENSG00000077147
PIK3AP1	ENSG00000155629
LCOR	ENSG00000196233
SLIT1	ENSG00000187122
ARHGAP19	ENSG00000213390
FRAT1	ENSG00000165879
FRAT2	ENSG00000181274
RRP12	ENSG00000052749
PGAM1	ENSG00000171314
EXOSC1	ENSG00000171311
ZDHHC16	ENSG00000171307
MMS19	ENSG00000155229
UBTD1	ENSG00000165886
ANKRD2	ENSG00000165887
HOGA1	ENSG00000241935
MORN4	ENSG00000171160
PI4K2A	ENSG00000155252
AVPI1	ENSG00000119986
MARVELD1	ENSG00000155254
ZFYVE27	ENSG00000155256
SFRP5	ENSG00000120057
GOLGA7B	ENSG00000155265
CRTAC1	ENSG00000095713
R3HCC1L	ENSG00000166024
LOXL4	ENSG00000138131
PYROXD2	ENSG00000119943
HPS1	ENSG00000107521
HPSE2	ENSG00000172987
CNNM1	ENSG00000119946
GOT1	ENSG00000120053
NKX2-3	ENSG00000119919
SLC25A28	ENSG00000155287
ENTPD7	ENSG00000198018
COX15	ENSG00000014919
CUTC	ENSG00000119929
ABCC2	ENSG00000023839
DNMBP	ENSG00000107554
CPN1	ENSG00000120054
ERLIN1	ENSG00000107566
CHUK	ENSG00000213341
CWF19L1	ENSG00000095485
BLOC1S2	ENSG00000196072
PKD2L1	ENSG00000107593
WNT8B	ENSG00000075290
SEC31B	ENSG00000075826
NDUFB8	ENSG00000166136
HIF1AN	ENSG00000166135
PAX2	ENSG00000075891
SLF2	ENSG00000119906
SEMA4G	ENSG00000095539
MRPL43	ENSG00000055950
TWNK	ENSG00000107815
LZTS2	ENSG00000107816
PDZD7	ENSG00000186862
SFXN3	ENSG00000107819
KAZALD1	ENSG00000107821
LBX1	ENSG00000138136
BTRC	ENSG00000166167
POLL	ENSG00000166169
FBXW4	ENSG00000107829
FGF8	ENSG00000107831
NPM3	ENSG00000107833
KCNIP2	ENSG00000120049
HPS6	ENSG00000166189
LDB1	ENSG00000198728
PPRC1	ENSG00000148840
NOLC1	ENSG00000166197
ELOVL3	ENSG00000119915
PITX3	ENSG00000107859
GBF1	ENSG00000107862
NFKB2	ENSG00000077150
PSD	ENSG00000059915
FBXL15	ENSG00000107872
CUEDC2	ENSG00000107874
MFSD13A	ENSG00000138111
ACTR1A	ENSG00000138107
SUFU	ENSG00000107882
TRIM8	ENSG00000171206
ARL3	ENSG00000138175
SFXN2	ENSG00000156398
WBP1L	ENSG00000166272
CYP17A1	ENSG00000148795
BORCS7	ENSG00000166275
AS3MT	ENSG00000214435
CNNM2	ENSG00000148842
NT5C2	ENSG00000076685
INA	ENSG00000148798
PCGF6	ENSG00000156374
TAF5	ENSG00000148835
PDCD11	ENSG00000148843
CALHM2	ENSG00000138172
SH3PXD2A	ENSG00000107957
STN1	ENSG00000107960
SLK	ENSG00000065613
COL17A1	ENSG00000065618
SFR1	ENSG00000156384
CFAP43	ENSG00000197748
GSTO1	ENSG00000148834
GSTO2	ENSG00000065621
CFAP58	ENSG00000120051
SORCS3	ENSG00000156395
SORCS1	ENSG00000108018
XPNPEP1	ENSG00000108039
ADD3	ENSG00000148700
MXI1	ENSG00000119950
SMNDC1	ENSG00000119953
DUSP5	ENSG00000138166
SMC3	ENSG00000108055
RBM20	ENSG00000203867
PDCD4	ENSG00000150593
BBIP1	ENSG00000214413
SHOC2	ENSG00000108061
ADRA2A	ENSG00000150594
GPAM	ENSG00000119927
TECTB	ENSG00000119913
ACSL5	ENSG00000197142
ZDHHC6	ENSG00000023041
VTI1A	ENSG00000151532
TCF7L2	ENSG00000148737
HABP2	ENSG00000148702
NRAP	ENSG00000197893
CASP7	ENSG00000165806
PLEKHS1	ENSG00000148735
DCLRE1A	ENSG00000198924
NHLRC2	ENSG00000196865
ADRB1	ENSG00000043591
CCDC186	ENSG00000165813
TDRD1	ENSG00000095627
VWA2	ENSG00000165816
AFAP1L2	ENSG00000169129
ABLIM1	ENSG00000099204
FAM160B1	ENSG00000151553
TRUB1	ENSG00000165832
ATRNL1	ENSG00000107518
GFRA1	ENSG00000151892
PNLIP	ENSG00000175535
PNLIPRP1	ENSG00000187021
PNLIPRP2	ENSG00000266200
HSPA12A	ENSG00000165868
ENO4	ENSG00000188316
SHTN1	ENSG00000187164
VAX1	ENSG00000148704
SLC18A2	ENSG00000165646
PDZD8	ENSG00000165650
EMX2OS	ENSG00000229847
EMX2	ENSG00000170370
RAB11FIP2	ENSG00000107560
FAM204A	ENSG00000165669
PRLHR	ENSG00000119973
CACUL1	ENSG00000151893
NANOS1	ENSG00000188613
EIF3A	ENSG00000107581
SFXN4	ENSG00000183605
PRDX3	ENSG00000165672
GRK5	ENSG00000198873
CSF2RA	ENSG00000198223
VAMP7	ENSG00000124333
SPRY3	ENSG00000168939
TMLHE	ENSG00000185973
PRXL2C	ENSG00000158122
AARS1	ENSG00000090861
ABCA17P	ENSG00000238098
ADAM3A	ENSG00000197475
ADH1A	ENSG00000187758
ADSS2	ENSG00000035687
ADSS1	ENSG00000185100
TLE5	ENSG00000104964
AFG3L1P	ENSG00000223959
AGTR1	ENSG00000144891
AHSA2P	ENSG00000173209
PALM2AKAP2	ENSG00000157654
ALOX12P2	ENSG00000262943
ALPG	ENSG00000163286
FLACC1	ENSG00000155749
AMY1A	ENSG00000237763
ANGPT2	ENSG00000091879
ANK1	ENSG00000029534
ANKS1A	ENSG00000064999
COA8	ENSG00000256053
AQP12A	ENSG00000184945
ARF4	ENSG00000168374
GET3	ENSG00000198356
ATP5F1A	ENSG00000152234
ATP5F1B	ENSG00000110955
ATP5F1C	ENSG00000165629
ATP5F1D	ENSG00000099624
ATP5F1E	ENSG00000124172
ATP5PB	ENSG00000116459
ATP5MC1	ENSG00000159199
ATP5MC2	ENSG00000135390
ATP5MC3	ENSG00000154518
ATP5PD	ENSG00000167863
ATP5PF	ENSG00000154723
ATP5MF	ENSG00000241468
ATP5ME	ENSG00000169020
ATP5MG	ENSG00000167283
DMAC2L	ENSG00000125375
ATP6V0E1	ENSG00000113732
ATP5IF1	ENSG00000130770
BOD1L1	ENSG00000038219
C4BPA	ENSG00000123838
CAMLG	ENSG00000164615
NR1I3	ENSG00000143257
ADAM12	ENSG00000148848
CARS1	ENSG00000110619
ITPRID1	ENSG00000180347
CCDC162P	ENSG00000203799
YJU2	ENSG00000105248
CD200R1L	ENSG00000206531
CD24	ENSG00000272398
CD8B	ENSG00000172116
UBE2R2	ENSG00000107341
CENPC	ENSG00000145241
CKMT1B	ENSG00000237289
CLEC6A	ENSG00000205846
CMAHP	ENSG00000168405
CERT1	ENSG00000113163
COL6A4P1	ENSG00000230524
CRAMP1	ENSG00000007545
CSHL1	ENSG00000204414
CCN2	ENSG00000118523
CTPS1	ENSG00000171793
CYP2G1P	ENSG00000130612
CYP51A1	ENSG00000001630
CCN1	ENSG00000142871
DARS1	ENSG00000115866
DCDC2	ENSG00000146038
DDX39A	ENSG00000123136
DEFB114	ENSG00000177684
DEFB119	ENSG00000180483
DEFB130A	ENSG00000232948
DEPDC1	ENSG00000024526
ESS2	ENSG00000100056
UTP25	ENSG00000117597
SLC49A4	ENSG00000138463
DNASE2	ENSG00000105612
DOP1A	ENSG00000083097
DOP1B	ENSG00000142197
MUCL3	ENSG00000168631
VPS26C	ENSG00000157538
DNAAF4	ENSG00000256061
NR1D1	ENSG00000126368
NR2F6	ENSG00000160113
EIF1AX	ENSG00000173674
EPRS1	ENSG00000136628
ERO1A	ENSG00000197930
ERO1B	ENSG00000086619
ERV3-1	ENSG00000213462
KIAA1217	ENSG00000120549
EVI2A	ENSG00000126860
EXOC3L1	ENSG00000179044
F8A1	ENSG00000277203
RAMAC	ENSG00000169612
OTULINL	ENSG00000145569
PHETA1	ENSG00000198324
PHETA2	ENSG00000177096
NIBAN1	ENSG00000135842
NIBAN2	ENSG00000136830
NIBAN3	ENSG00000167483
SHISAL2A	ENSG00000182183
SHISAL2B	ENSG00000145642
ANTKMT	ENSG00000103254
ATPSCKMT	ENSG00000150756
FAM183BP	ENSG00000164556
PSME3IP1	ENSG00000172775
INSYN2A	ENSG00000188916
